index;country_code;country_long;name_of_powerplant;latitude;longitude;primary_fuel;start date;owner of plant;capacity_in_MW;estimated_generation_gwh_2021;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031
17966;NOR;Norway;Gjuva;60,9297;8,4229;Hydro;;;11;40,51;40,51;44,561;49,0171;53,91881;59,310691;65,2417601;71,76593611;78,94252972;86,83678269;95,52046096;105,0725071
17967;NOR;Norway;Glomfjord;66,8138;13,966;Hydro;;;32;146,15;146,15;160,765;176,8415;194,52565;213,978215;235,3760365;258,9136402;284,8050042;313,2855046;344,614055;379,0754605
17968;NOR;Norway;Grana;63,1163;9,675;Hydro;;;90;373,9;373,9;411,29;452,419;497,6609;547,42699;602,169689;662,3866579;728,6253237;801,4878561;881,6366417;969,8003058
17969;NOR;Norway;Gravfoss;59,9294;9,9465;Hydro;;;24;113,75;113,75;125,125;137,6375;151,40125;166,541375;183,1955125;201,5150638;221,6665701;243,8332271;268,2165499;295,0382048
17970;NOR;Norway;Gresslifoss;63,0577;11,4394;Hydro;;;26;117,18;117,18;128,898;141,7878;155,96658;171,563238;188,7195618;207,591518;228,3506698;251,1857368;276,3043104;303,9347415
17971;NOR;Norway;Grodemfoss;60,4397;5,8595;Hydro;;;4;18,09;18,09;19,899;21,8889;24,07779;26,485569;29,1341259;32,04753849;35,25229234;38,77752157;42,65527373;46,9208011
17972;NOR;Norway;Gronvollfoss;59,6577;9,2079;Hydro;;;40;190,09;190,09;209,099;230,0089;253,00979;278,310769;306,1418459;336,7560305;370,4316335;407,4747969;448,2222766;493,0445042
17973;NOR;Norway;Grov;61,8243;8,9741;Wind;;;45;175,081143;175,081143;192,5892573;211,8481831;233,0330014;256,3363015;281,9699317;310,1669248;341,1836173;375,301979;412,8321769;454,1153946
17974;NOR;Norway;Grytdalen;63,109;8,559;Hydro;;;1;4,88;4,88;5,368;5,9048;6,49528;7,144808;7,8592888;8,64521768;9,509739448;10,46071339;11,50678473;12,65746321
17975;NOR;Norway;Grytten;62,5024;7,7718;Hydro;;;6;26,56;26,56;29,216;32,1376;35,35136;38,886496;42,7751456;47,05266016;51,75792618;56,93371879;62,62709067;68,88979974
17976;NOR;Norway;Grytten Kraftver;62,5024;7,7718;Hydro;;;160;634,51;634,51;697,961;767,7571;844,53281;928,986091;1021,8847;1124,07317;1236,480487;1360,128536;1496,141389;1645,755528
17977;NOR;Norway;Hanefoss;58,5294;8,3377;Hydro;;;42;159,82;159,82;175,802;193,3822;212,72042;233,992462;257,3917082;283,130879;311,4439669;342,5883636;376,8472;414,53192
17978;NOR;Norway;Hardeland;59,6576;6,0967;Hydro;;;42;171,54;171,54;188,694;207,5634;228,31974;251,151714;276,2668854;303,8935739;334,2829313;367,7112245;404,4823469;444,9305816
17979;NOR;Norway;Harpefossen;61,5815;9,8421;Hydro;;;100;441,65;441,65;485,815;534,3965;587,83615;646,619765;711,2817415;782,4099157;860,6509072;946,7159979;1041,387598;1145,526358
17980;NOR;Norway;Haugfoss;59,9138;9,8857;Hydro;;;4;16,65;16,65;18,315;20,1465;22,16115;24,377265;26,8149915;29,49649065;32,44613972;35,69075369;39,25982906;43,18581196
17981;NOR;Norway;Haukeli;59,7331;7,5464;Hydro;;;6;25,32;25,32;27,852;30,6372;33,70092;37,071012;40,7781132;44,85592452;49,34151697;54,27566867;59,70323554;65,67355909
17982;NOR;Norway;Haukland;58,4651;6,5443;Hydro;;;6;19,89;19,89;21,879;24,0669;26,47359;29,120949;32,0330439;35,23634829;38,75998312;42,63598143;46,89957957;51,58953753
17983;NOR;Norway;Haukrei;59,2048;7,8318;Hydro;;;19;69,54;69,54;76,494;84,1434;92,55774;101,813514;111,9948654;123,1943519;135,5137871;149,0651658;163,9716824;180,3688507
17984;NOR;Norway;Haverstad;58,5066;7,4195;Hydro;;;62;266,17;266,17;292,787;322,0657;354,27227;389,699497;428,6694467;471,5363914;518,6900305;570,5590336;627,6149369;690,3764306
17985;NOR;Norway;Havoygavlen;71,0109;24,5824;Wind;;;40;157,0349757;157,0349757;172,7384732;190,0123205;209,0135526;229,9149079;252,9063986;278,1970385;306,0167424;336,6184166;370,2802583;407,3082841
17986;NOR;Norway;Heggmoen;67,3558;14,8521;Hydro;;;12;53,3;53,3;58,63;64,493;70,9423;78,03653;85,840183;94,4242013;103,8666214;114,2532836;125,6786119;138,2464731
17987;NOR;Norway;Hegsetfoss;63,1653;11,2307;Hydro;;;40;177,96;177,96;195,756;215,3316;236,86476;260,551236;286,6063596;315,2669956;346,7936951;381,4730646;419,6203711;461,5824082
17988;NOR;Norway;Hekni;58,995;7,5473;Hydro;;;60;277,94;277,94;305,734;336,3074;369,93814;406,931954;447,6251494;492,3876643;541,6264308;595,7890739;655,3679812;720,9047794
17989;NOR;Norway;Hellandsfoss;60,8324;5,8825;Hydro;;;35;142,66;142,66;156,926;172,6186;189,88046;208,868506;229,7553566;252,7308923;278,0039815;305,8043796;336,3848176;370,0232994
17990;NOR;Norway;Hemsil 2;60,7053;8,9718;Hydro;;;188;848,84;848,84;933,724;1027,0964;1129,80604;1242,786644;1367,065308;1503,771839;1654,149023;1819,563925;2001,520318;2201,67235
17991;NOR;Norway;Hensfoss;60,2113;10,2367;Hydro;;;20;92,37;92,37;101,607;111,7677;122,94447;135,238917;148,7628087;163,6390896;180,0029985;198,0032984;217,8036282;239,583991
17992;NOR;Norway;Herva;61,5662;7,8624;Hydro;;;45;180,41;180,41;198,451;218,2961;240,12571;264,138281;290,5521091;319,60732;351,568052;386,7248572;425,3973429;467,9370772
17993;NOR;Norway;Hitra;63,526;8,7793;Wind;;;55;211,1734778;211,1734778;232,2908255;255,5199081;281,0718989;309,1790888;340,0969977;374,1066974;411,5173672;452,6691039;497,9360143;547,7296157
17994;NOR;Norway;Hjartdola;59,6042;8,712;Hydro;;;150;526,33;526,33;578,963;636,8593;700,54523;770,599753;847,6597283;932,4257011;1025,668271;1128,235098;1241,058608;1365,164469
17995;NOR;Norway;Hjelmeland;59,2239;6,2193;Hydro;;;6;22,28;22,28;24,508;26,9588;29,65468;32,620148;35,8821628;39,47037908;43,41741699;47,75915869;52,53507456;57,78858201
17996;NOR;Norway;Hjorteland;59,3748;6,4495;Hydro;;;9;41,39;41,39;45,529;50,0819;55,09009;60,599099;66,6590089;73,32490979;80,65740077;88,72314085;97,59545493;107,3550004
17997;NOR;Norway;Hodnaberg;60,5579;6,2112;Hydro;;;43;172,29;172,29;189,519;208,4709;229,31799;252,249789;277,4747679;305,2222447;335,7444692;369,3189161;406,2508077;446,8758885
17998;NOR;Norway;Hofsfoss;60,1851;10,2411;Hydro;;;32;136,11;136,11;149,721;164,6931;181,16241;199,278651;219,2065161;241,1271677;265,2398845;291,7638729;320,9402602;353,0342862
17999;NOR;Norway;Hog Jare;58,6464;5,7483;Wind;;;74;279,7489137;279,7489137;307,7238051;338,4961856;372,3458042;409,5803846;450,5384231;495,5922654;545,1514919;599,6666411;659,6333052;725,5966357
18000;NOR;Norway;Hogga;59,3105;9,0452;Hydro;;;20;100,07;100,07;110,077;121,0847;133,19317;146,512487;161,1637357;177,2801093;195,0081202;214,5089322;235,9598254;259,555808
18001;NOR;Norway;Hogstad;59,3213;9,657;Hydro;;;11;40,39;40,39;44,429;48,8719;53,75909;59,134999;65,0484989;71,55334879;78,70868367;86,57955204;95,23750724;104,761258
18002;NOR;Norway;Hol 3;60,5744;8,411;Hydro;;;348;1276,17;1276,17;1403,787;1544,1657;1698,58227;1868,440497;2055,284547;2260,813001;2486,894302;2735,583732;3009,142105;3310,056315
18003;NOR;Norway;Holen;59,346;7,2493;Hydro;;;460;1547,64;1547,64;1702,404;1872,6444;2059,90884;2265,899724;2492,489696;2741,738666;3015,912533;3317,503786;3649,254164;4014,179581
18004;NOR;Norway;Holsbru;61,3119;7,8316;Hydro;;;56;218,79;218,79;240,669;264,7359;291,20949;320,330439;352,3634829;387,5998312;426,3598143;468,9957957;515,8953753;567,4849128
18005;NOR;Norway;Hommelfoss;60,9002;5,6179;Hydro;;;3;9,34;9,34;10,274;11,3014;12,43154;13,674694;15,0421634;16,54637974;18,20101771;20,02111949;22,02323143;24,22555458
18006;NOR;Norway;Honnefoss;58,419;6,1095;Hydro;;;4;14,73;14,73;16,203;17,8233;19,60563;21,566193;23,7228123;26,09509353;28,70460288;31,57506317;34,73256949;38,20582644
18007;NOR;Norway;Hopselva;60,3122;5,6698;Hydro;;;5;17,79;17,79;19,569;21,5259;23,67849;26,046339;28,6509729;31,51607019;34,66767721;38,13444493;41,94788942;46,14267837
18008;NOR;Norway;Horga;60,0561;9,5393;Hydro;;;7;29,03;29,03;31,933;35,1263;38,63893;42,502823;46,7531053;51,42841583;56,57125741;62,22838315;68,45122147;75,29634362
18009;NOR;Norway;Hovatn;58,9829;7,6694;Hydro;;;55;254,78;254,78;280,258;308,2838;339,11218;373,023398;410,3257378;451,3583116;496,4941427;546,143557;600,7579127;660,833704
18010;NOR;Norway;Hove;61,0698;6,5948;Hydro;;;73;294,62;294,62;324,082;356,4902;392,13922;431,353142;474,4884562;521,9373018;574,131032;631,5441352;694,6985487;764,1684036
18011;NOR;Norway;Hunderfossen;61,2171;10,4394;Hydro;;;124;505,49;505,49;556,039;611,6429;672,80719;740,087909;814,0966999;895,5063699;985,0570069;1083,562708;1191,918978;1311,110876
18012;NOR;Norway;Hundhammerfjelle;64,7554;11,3764;Wind;;;46;178,6903765;178,6903765;196,5594141;216,2153556;237,8368911;261,6205802;287,7826383;316,5609021;348,2169923;383,0386915;421,3425607;463,4768167
18013;NOR;Norway;Hylen;58,4653;6,544;Hydro;;;190;740,24;740,24;814,264;895,6904;985,25944;1083,785384;1192,163922;1311,380315;1442,518346;1586,770181;1745,447199;1919,991919
18014;NOR;Norway;Hynna;63,0578;11,4394;Hydro;;;5;23,65;23,65;26,015;28,6165;31,47815;34,625965;38,0885615;41,89741765;46,08715942;50,69587536;55,76546289;61,34200918
18015;NOR;Norway;Innset;68,6576;18,82;Hydro;;;105;416,23;416,23;457,853;503,6383;554,00213;609,402343;670,3425773;737,376835;811,1145185;892,2259704;981,4485674;1079,593424
18016;NOR;Norway;Innvik;61,8428;6,6285;Hydro;;;17;77,04;77,04;84,744;93,2184;102,54024;112,794264;124,0736904;136,4810594;150,1291654;165,1420819;181,6562901;199,8219191
18017;NOR;Norway;Istad;62,8053;7,7004;Hydro;;;6;25,49;25,49;28,039;30,8429;33,92719;37,319909;41,0518999;45,15708989;49,67279888;54,64007877;60,10408664;66,11449531
18018;NOR;Norway;Iveland;58,3904;7,8944;Hydro;;;53;262,09;262,09;288,299;317,1289;348,84179;383,725969;422,0985659;464,3084225;510,7392647;561,8131912;617,9945103;679,7939614
18019;NOR;Norway;Jorundland;58,8976;8,2598;Hydro;;;65;291,04;291,04;320,144;352,1584;387,37424;426,111664;468,7228304;515,5951134;567,1546248;623,8700873;686,257096;754,8828056
18020;NOR;Norway;Jossang krv.;59,0003;6,075;Hydro;;;38;163,3;163,3;179,63;197,593;217,3523;239,08753;262,996283;289,2959113;318,2255024;350,0480527;385,0528579;423,5581437
18021;NOR;Norway;Jossingfjord;58,3258;6,3517;Hydro;;;7;25,99;25,99;28,589;31,4479;34,59269;38,051959;41,8571549;46,04287039;50,64715743;55,71187317;61,28306049;67,41136654
18022;NOR;Norway;Jostedal;61,5266;7,2879;Hydro;;;320;1092,96;1092,96;1202,256;1322,4816;1454,72976;1600,202736;1760,22301;1936,245311;2129,869842;2342,856826;2577,142508;2834,856759
18023;NOR;Norway;Jukla;60,1891;6,3831;Hydro;;;44;204,31;204,31;224,741;247,2151;271,93661;299,130271;329,0432981;361,9476279;398,1423907;437,9566298;481,7522927;529,927522
18024;NOR;Norway;Julskaret;63,1403;10,9664;Hydro;;;8;35,83;35,83;39,413;43,3543;47,68973;52,458703;57,7045733;63,47503063;69,82253369;76,80478706;84,48526577;92,93379235
18025;NOR;Norway;Juvfossen;62,2462;6,8901;Hydro;;;7;23,15;23,15;25,465;28,0115;30,81265;33,893915;37,2833065;41,01163715;45,11280087;49,62408095;54,58648905;60,04513795
18026;NOR;Norway;Kaggefoss;59,9314;9,9476;Hydro;;;101;444,22;444,22;488,642;537,5062;591,25682;650,382502;715,4207522;786,9628274;865,6591102;952,2250212;1047,447523;1152,192276
18027;NOR;Norway;Kaldestad;60,5545;6,0227;Hydro;;;30;120,65;120,65;132,715;145,9865;160,58515;176,643665;194,3080315;213,7388347;235,1127181;258,6239899;284,4863889;312,9350278
18028;NOR;Norway;Kalvedalen;61,2567;8,7586;Hydro;;;22;88,79;88,79;97,669;107,4359;118,17949;129,997439;142,9971829;157,2969012;173,0265913;190,3292504;209,3621755;230,298393
18029;NOR;Norway;Kangsliaga;61,2567;8,7586;Hydro;;;3;9,36;9,36;10,296;11,3256;12,45816;13,703976;15,0743736;16,58181096;18,23999206;20,06399126;22,07039039;24,27742943
18030;NOR;Norway;Kanstadbotn;62,676;8,157;Hydro;;;6;26,49;26,49;29,139;32,0529;35,25819;38,784009;42,6624099;46,92865089;51,62151598;56,78366758;62,46203433;68,70823777
18031;NOR;Norway;Kaupanger;61,1832;7,2349;Hydro;;;6;22,28;22,28;24,508;26,9588;29,65468;32,620148;35,8821628;39,47037908;43,41741699;47,75915869;52,53507456;57,78858201
18032;NOR;Norway;Kildalen;69,666;21,1067;Hydro;;;9;39,33;39,33;43,263;47,5893;52,34823;57,583053;63,3413583;69,67549413;76,64304354;84,3073479;92,73808269;102,011891
18033;NOR;Norway;Kiste;59,2428;9,8119;Hydro;;;7;23,15;23,15;25,465;28,0115;30,81265;33,893915;37,2833065;41,01163715;45,11280087;49,62408095;54,58648905;60,04513795
18034;NOR;Norway;Kistefoss;60,2221;10,3687;Hydro;;;7;34,93;34,93;38,423;42,2653;46,49183;51,141013;56,2551143;61,88062573;68,0686883;74,87555713;82,36311285;90,59942413
18035;NOR;Norway;Kjela;59,7308;7,4255;Hydro;;;72;272,31;272,31;299,541;329,4951;362,44461;398,689071;438,5579781;482,4137759;530,6551535;583,7206689;642,0927357;706,3020093
18036;NOR;Norway;Kjollefjord;70,9217;27,2541;Wind;;;50;193,1273104;193,1273104;212,4400414;233,6840456;257,0524501;282,7576951;311,0334647;342,1368111;376,3504922;413,9855415;455,3840956;500,9225052
18037;NOR;Norway;Kjosnesfjorden;61,5177;6,6154;Hydro;;;97;361,14;361,14;397,254;436,9794;480,67734;528,745074;581,6195814;639,7815395;703,7596935;774,1356628;851,5492291;936,704152
18038;NOR;Norway;Kleiva;59,7393;6,5187;Hydro;;;5;15,8;15,8;17,38;19,118;21,0298;23,13278;25,446058;27,9906638;30,78973018;33,8687032;37,25557352;40,98113087
18039;NOR;Norway;Klosterfoss;59,1984;9,6096;Hydro;;;12;61,23;61,23;67,353;74,0883;81,49713;89,646843;98,6115273;108,47268;119,319948;131,2519428;144,3771371;158,8148508
18040;NOR;Norway;Knutfoss;64,5228;12,4264;Hydro;;;5;15,8;15,8;17,38;19,118;21,0298;23,13278;25,446058;27,9906638;30,78973018;33,8687032;37,25557352;40,98113087
18041;NOR;Norway;Kobbelv;67,6232;15,9902;Hydro;;;352;1305,04;1305,04;1435,544;1579,0984;1737,00824;1910,709064;2101,77997;2311,957967;2543,153764;2797,469141;3077,216055;3384,93766
18042;NOR;Norway;Kolsvik;65,204;12,7936;Hydro;;;163;735,29;735,29;808,819;889,7009;978,67099;1076,538089;1184,191898;1302,611088;1432,872196;1576,159416;1733,775358;1907,152893
18043;NOR;Norway;Krokevatn;60,9838;5,6986;Hydro;;;4;13,11;13,11;14,421;15,8631;17,44941;19,194351;21,1137861;23,22516471;25,54768118;28,1024493;30,91269423;34,00396365
18044;NOR;Norway;Kvanangen;69,7142;22,1694;Hydro;;;64;260,78;260,78;286,858;315,5438;347,09818;381,807998;419,9887978;461,9876776;508,1864453;559,0050899;614,9055989;676,3961587
18045;NOR;Norway;Kvanndal;59,6581;6,9834;Hydro;;;50;200,68;200,68;220,748;242,8228;267,10508;293,815588;323,1971468;355,5168615;391,0685476;430,1754024;473,1929426;520,5122369
18046;NOR;Norway;Kvannvatn;66,4177;14,523;Hydro;;;4;17,38;17,38;19,118;21,0298;23,13278;25,446058;27,9906638;30,78973018;33,8687032;37,25557352;40,98113087;45,07924396
18047;NOR;Norway;Kvilldal;59,5118;6,5846;Hydro;;;1444;5614,82;5614,82;6176,302;6793,9322;7473,32542;8220,657962;9042,723758;9946,996134;10941,69575;12035,86532;13239,45185;14563,39704
18048;NOR;Norway;Kvinen;58,9281;7,0838;Hydro;;;90;366,86;366,86;403,546;443,9006;488,29066;537,119726;590,8316986;649,9148685;714,9063553;786,3969908;865,0366899;951,5403589
18049;NOR;Norway;Kvitfossen;68,3268;14,6523;Hydro;;;8;38,06;38,06;41,866;46,0526;50,65786;55,723646;61,2960106;67,42561166;74,16817283;81,58499011;89,74348912;98,71783803
18050;NOR;Norway;Kvittingen;60,4647;5,9085;Hydro;;;56;228,65;228,65;251,515;276,6665;304,33315;334,766465;368,2431115;405,0674227;445,5741649;490,1315814;539,1447395;593,0592135
18051;NOR;Norway;Lakshola;67,4482;15,7505;Hydro;;;34;136,23;136,23;149,853;164,8383;181,32213;199,454343;219,3997773;241,339755;265,4737305;292,0211036;321,2232139;353,3455353
18052;NOR;Norway;Lang Sima;60,4986;7,1447;Hydro;;;580;2105,46;2105,46;2316,006;2547,6066;2802,36726;3082,603986;3390,864385;3729,950823;4102,945905;4513,240496;4964,564545;5461,021
18053;NOR;Norway;Langfjord;65,3752;12,7007;Hydro;;;10;51,65;51,65;56,815;62,4965;68,74615;75,620765;83,1828415;91,50112565;100,6512382;110,716362;121,7879982;133,9667981
18054;NOR;Norway;Langvatn;66,337;14,1667;Hydro;;;115;559,96;559,96;615,956;677,5516;745,30676;819,837436;901,8211796;992,0032976;1091,203627;1200,32399;1320,356389;1452,392028
18055;NOR;Norway;Lassajavrre;69,6606;22,22;Hydro;;;9;41,12;41,12;45,232;49,7552;54,73072;60,203792;66,2241712;72,84658832;80,13124715;88,14437187;96,95880905;106,65469
18056;NOR;Norway;Laudal;58,245;7,5141;Hydro;;;38;162,86;162,86;179,146;197,0606;216,76666;238,443326;262,2876586;288,5164245;317,3680669;349,1048736;384,015361;422,4168971
18057;NOR;Norway;Lavkajohka;69,2343;20,5261;Hydro;;;10;41,2;41,2;45,32;49,852;54,8372;60,32092;66,353012;72,9883132;80,28714452;88,31585897;97,14744487;106,8621894
18058;NOR;Norway;Leinafoss;60,8318;7,1186;Hydro;;;5;19,71;19,71;21,681;23,8491;26,23401;28,857411;31,7431521;34,91746731;38,40921404;42,25013545;46,47514899;51,12266389
18059;NOR;Norway;Leirfossene;68,2394;14,5326;Hydro;;;53;222,43;222,43;244,673;269,1403;296,05433;325,659763;358,2257393;394,0483132;433,4531446;476,798459;524,4783049;576,9261354
18060;NOR;Norway;Liarelva;59,807;5,9818;Hydro;;;2;7,84;7,84;8,624;9,4864;10,43504;11,478544;12,6263984;13,88903824;15,27794206;16,80573627;18,4863099;20,33494089
18061;NOR;Norway;Lindland;58,3588;6,3034;Hydro;;;24;109,29;109,29;120,219;132,2409;145,46499;160,011489;176,0126379;193,6139017;212,9752919;234,272821;257,7001031;283,4701135
18062;NOR;Norway;Lio;59,4627;7,9391;Hydro;;;51;201,19;201,19;221,309;243,4399;267,78389;294,562279;324,0185069;356,4203576;392,0623933;431,2686327;474,395496;521,8350455
18063;NOR;Norway;Litjfossen;62,6648;10,1463;Hydro;;;83;322,7;322,7;354,97;390,467;429,5137;472,46507;519,711577;571,6827347;628,8510082;691,736109;760,9097199;837,0006919
18064;NOR;Norway;Litledalen;59,6635;6,0654;Hydro;;;20;86,02;86,02;94,622;104,0842;114,49262;125,941882;138,5360702;152,3896772;167,6286449;184,3915094;202,8306604;223,1137264
18065;NOR;Norway;Logna;58,7638;7,5096;Hydro;;;22;88,63;88,63;97,493;107,2423;117,96653;129,763183;142,7395013;157,0134514;172,7147966;189,9862762;208,9849039;229,8833942
18066;NOR;Norway;Lomen;61,1355;8,8793;Hydro;;;60;275,89;275,89;303,479;333,8269;367,20959;403,930549;444,3236039;488,7559643;537,6315607;591,3947168;650,5341885;715,5876073
18067;NOR;Norway;Lomi;67,124;16,0969;Hydro;;;140;494,74;494,74;544,214;598,6354;658,49894;724,348834;796,7837174;876,4620891;964,1082981;1060,519128;1166,571041;1283,228145
18068;NOR;Norway;Luostejok;69,8295;25,1672;Hydro;;;2;9,11;9,11;10,021;11,0231;12,12541;13,337951;14,6717461;16,13892071;17,75281278;19,52809406;21,48090347;23,62899381
18069;NOR;Norway;Lutufallet;61,0656;12,5818;Hydro;;;15;80,07;80,07;88,077;96,8847;106,57317;117,230487;128,9535357;141,8488893;156,0337782;171,637156;188,8008716;207,6809588
18070;NOR;Norway;Lya;60,6643;8,681;Hydro;;;6;29,19;29,19;32,109;35,3199;38,85189;42,737079;47,0107869;51,71186559;56,88305215;62,57135736;68,8284931;75,71134241
18071;NOR;Norway;Lysbotn;69,3871;17,7976;Hydro;;;6;24,41;24,41;26,851;29,5361;32,48971;35,738681;39,3125491;43,24380401;47,56818441;52,32500285;57,55750314;63,31325345
18072;NOR;Norway;Lysebotn;59,0538;6,6258;Hydro;;;264;1041,71;1041,71;1145,881;1260,4691;1386,51601;1525,167611;1677,684372;1845,452809;2029,99809;2232,997899;2456,297689;2701,927458
18073;NOR;Norway;Matre;60,8744;5,5905;Hydro;;;275;921,55;921,55;1013,705;1115,0755;1226,58305;1349,241355;1484,165491;1632,58204;1795,840244;1975,424268;2172,966695;2390,263364
18074;NOR;Norway;Maudal;58,7647;6,3684;Hydro;;;29;116,63;116,63;128,293;141,1223;155,23453;170,757983;187,8337813;206,6171594;227,2788754;250,0067629;275,0074392;302,5081831
18075;NOR;Norway;Mauranger;60,1318;6,3305;Hydro;;;307;1131,47;1131,47;1244,617;1369,0787;1505,98657;1656,585227;1822,24375;2004,468125;2204,914937;2425,406431;2667,947074;2934,741781
18076;NOR;Norway;Mel;61,3467;6,5565;Hydro;;;60;243,96;243,96;268,356;295,1916;324,71076;357,181836;392,9000196;432,1900216;475,4090237;522,9499261;575,2449187;632,7694106
18077;NOR;Norway;Melkefoss;69,3993;29,7872;Hydro;;;26;133,16;133,16;146,476;161,1236;177,23596;194,959556;214,4555116;235,9010628;259,491169;285,4402859;313,9843145;345,382746
18078;NOR;Norway;Melkoya;70,684;23,5929;Gas;;;250;914,974005;914,974005;1006,471405;1107,118546;1217,830401;1339,613441;1473,574785;1620,932263;1783,02549;1961,328039;2157,460842;2373,206927
18079;NOR;Norway;Mesna;61,117;10,4709;Hydro;;;42;162,43;162,43;178,673;196,5403;216,19433;237,813763;261,5951393;287,7546532;316,5301186;348,1831304;383,0014434;421,3015878
18080;NOR;Norway;Midtre Tessa;61,846;8,9611;Hydro;;;9;32,49;32,49;35,739;39,3129;43,24419;47,568609;52,3254699;57,55801689;63,31381858;69,64520044;76,60972048;84,27069253
18081;NOR;Norway;Modalen;60,8366;5,8599;Hydro;;;2;9,29;9,29;10,219;11,2409;12,36499;13,601489;14,9616379;16,45780169;18,10358186;19,91394004;21,90533405;24,09586745
18082;NOR;Norway;Mofjellet;66,3008;14,2484;Hydro;;;1;4,06;4,06;4,466;4,9126;5,40386;5,944246;6,5386706;7,19253766;7,911791426;8,702970569;9,573267625;10,53059439
18083;NOR;Norway;Mosvik;63,7265;10,8685;Hydro;;;46;178,6903765;178,6903765;196,5594141;216,2153556;237,8368911;261,6205802;287,7826383;316,5609021;348,2169923;383,0386915;421,3425607;463,4768167
18084;NOR;Norway;Mykstufoss;60,0493;9,2006;Hydro;;;72;343,88;343,88;378,268;416,0948;457,70428;503,474708;553,8221788;609,2043967;670,1248363;737,13732;810,851052;891,9361572
18085;NOR;Norway;Naddvik;61,1822;7,6355;Hydro;;;118;410,91;410,91;452,001;497,2011;546,92121;601,613331;661,7746641;727,9521305;800,7473436;880,8220779;968,9042857;1065,794714
18086;NOR;Norway;Naturkraft CCPP;59,2751;5,5129;Gas;;;520;1889,467043;1889,467043;2078,413747;2286,255122;2514,880634;2766,368697;3043,005567;3347,306124;3682,036736;4050,24041;4455,26445;4900,790896
18087;NOR;Norway;Nea;63,0293;11,687;Hydro;;;260;891,82;891,82;981,002;1079,1022;1187,01242;1305,713662;1436,285028;1579,913531;1737,904884;1911,695373;2102,86491;2313,151401
18088;NOR;Norway;Nedre Rossaga;66,052;13,782;Hydro;;;378;1364,47;1364,47;1500,917;1651,0087;1816,10957;1997,720527;2197,49258;2417,241838;2658,966021;2924,862624;3217,348886;3539,083775
18089;NOR;Norway;Nedre Vinstra;61,5761;9,7978;Hydro;;;343;1294,72;1294,72;1424,192;1566,6112;1723,27232;1895,599552;2085,159507;2293,675458;2523,043004;2775,347304;3052,882034;3358,170238
18090;NOR;Norway;NedreFiskumfoss;64,5433;12,455;Hydro;;;51;217,15;217,15;238,865;262,7515;289,02665;317,929315;349,7222465;384,6944712;423,1639183;465,4803101;512,0283411;563,2311752
18091;NOR;Norway;NedreNea;63,1517;11,2396;Hydro;;;70;311,94;311,94;343,134;377,4474;415,19214;456,711354;502,3824894;552,6207383;607,8828122;668,6710934;735,5382027;809,092023
18092;NOR;Norway;Nes OEK;60,6044;9,0697;Hydro;;;299;1198,34;1198,34;1318,174;1449,9914;1594,99054;1754,489594;1929,938553;2122,932409;2335,22565;2568,748215;2825,623036;3108,18534
18093;NOR;Norway;Nomeland;58,3567;7,9045;Hydro;;;56;276,92;276,92;304,612;335,0732;368,58052;405,438572;445,9824292;490,5806721;539,6387393;593,6026133;652,9628746;718,2591621
18094;NOR;Norway;Norddalen;68,1743;17,9191;Hydro;;;9;39,71;39,71;43,681;48,0491;52,85401;58,139411;63,9533521;70,34868731;77,38355604;85,12191165;93,63410281;102,9975131
18095;NOR;Norway;Nore 1;60,2385;9,0008;Hydro;;;302;1004,83;1004,83;1105,313;1215,8443;1337,42873;1471,171603;1618,288763;1780,11764;1958,129404;2153,942344;2369,336578;2606,270236
18096;NOR;Norway;Novle;59,8385;6,8805;Hydro;;;50;186,41;186,41;205,051;225,5561;248,11171;272,922881;300,2151691;330,236686;363,2603546;399,5863901;439,5450291;483,499532
18097;NOR;Norway;Nygard;60,8933;6,0563;Hydro;;;93;375,58;375,58;413,138;454,4518;499,89698;549,886678;604,8753458;665,3628804;731,8991684;805,0890853;885,5979938;974,1577932
18098;NOR;Norway;Nygardsfjellet;68,5078;17,8764;Wind;;;36;142,5980418;142,5980418;156,8578459;172,5436305;189,7979936;208,777793;229,6555722;252,6211295;277,8832424;305,6715667;336,2387233;369,8625957
18099;NOR;Norway;Oksla;60,1201;6,5566;Hydro;;;240;973,9;973,9;1071,29;1178,419;1296,2609;1425,88699;1568,475689;1725,323258;1897,855584;2087,641142;2296,405256;2526,045782
18100;NOR;Norway;Oljusjoen;60,9727;8,0747;Hydro;;;56;224,77;224,77;247,247;271,9717;299,16887;329,085757;361,9943327;398,193766;438,0131426;481,8144568;529,9959025;582,9954928
18101;NOR;Norway;Ormsetfoss;63,8451;10,6878;Hydro;;;50;198,2;198,2;218,02;239,822;263,8042;290,18462;319,203082;351,1233902;386,2357292;424,8593021;467,3452324;514,0797556
18102;NOR;Norway;Osa;61,235;11,5091;Hydro;;;96;395,43;395,43;434,973;478,4703;526,31733;578,949063;636,8439693;700,5283662;770,5812029;847,6393231;932,4032555;1025,643581
18103;NOR;Norway;Ovre Rossaga;65,8873;13,8012;Hydro;;;188;662,36;662,36;728,596;801,4556;881,60116;969,761276;1066,737404;1173,411144;1290,752258;1419,827484;1561,810233;1717,991256
